product_id,product_variant_id,color,size,price,original_price,inventory_status,image_url
278686114,278686141,Xanh than,XL,330000,350000,available,https://salt.tikicdn.com/ts/product/d4/21/bb/74f631d8d1de926fce99245a711b680e.jpg
278686114,278686127,Màu trắng,L,330000,350000,available,https://salt.tikicdn.com/ts/product/7e/8a/a4/1315d7d4620b04fc5c24afefd2f53980.jpg
278686114,278686143,Xanh dương,XL,330000,350000,available,https://salt.tikicdn.com/ts/product/17/7e/92/501ae200829415b44788b00f522bc4aa.jpg
278686114,278686153,Xanh dương,XXL,330000,350000,available,https://salt.tikicdn.com/ts/product/17/7e/92/501ae200829415b44788b00f522bc4aa.jpg
278686114,278686149,Màu đen,XXL,330000,350000,available,https://salt.tikicdn.com/ts/product/af/aa/e2/9416637d7fefaa10e1d6f43a9e99e90a.jpg
278686114,278686151,Xanh than,XXL,330000,350000,available,https://salt.tikicdn.com/ts/product/d4/21/bb/74f631d8d1de926fce99245a711b680e.jpg
278686114,278686121,Xanh than,M,330000,350000,available,https://salt.tikicdn.com/ts/product/d4/21/bb/74f631d8d1de926fce99245a711b680e.jpg
278686114,278686123,Xanh dương,M,330000,350000,available,https://salt.tikicdn.com/ts/product/17/7e/92/501ae200829415b44788b00f522bc4aa.jpg
278686114,278686119,Màu đen,M,330000,350000,available,https://salt.tikicdn.com/ts/product/af/aa/e2/9416637d7fefaa10e1d6f43a9e99e90a.jpg
278686114,278686135,muối tiêu,XL,330000,350000,available,https://salt.tikicdn.com/ts/product/00/4e/0d/b75357763f869170c1f7616498a97165.jpg
278686114,278686147,Màu trắng,XXL,330000,350000,available,https://salt.tikicdn.com/ts/product/7e/8a/a4/1315d7d4620b04fc5c24afefd2f53980.jpg
278686114,278686139,Màu đen,XL,330000,350000,available,https://salt.tikicdn.com/ts/product/af/aa/e2/9416637d7fefaa10e1d6f43a9e99e90a.jpg
278686114,278686137,Màu trắng,XL,330000,350000,available,https://salt.tikicdn.com/ts/product/7e/8a/a4/1315d7d4620b04fc5c24afefd2f53980.jpg
278686114,278686145,muối tiêu,XXL,330000,350000,available,https://salt.tikicdn.com/ts/product/00/4e/0d/b75357763f869170c1f7616498a97165.jpg
278686114,278686115,muối tiêu,M,330000,350000,available,https://salt.tikicdn.com/ts/product/00/4e/0d/b75357763f869170c1f7616498a97165.jpg
278686114,278686129,Màu đen,L,330000,350000,available,https://salt.tikicdn.com/ts/product/af/aa/e2/9416637d7fefaa10e1d6f43a9e99e90a.jpg
278686114,278686133,Xanh dương,L,330000,350000,available,https://salt.tikicdn.com/ts/product/17/7e/92/501ae200829415b44788b00f522bc4aa.jpg
278686114,278686131,Xanh than,L,330000,350000,available,https://salt.tikicdn.com/ts/product/d4/21/bb/74f631d8d1de926fce99245a711b680e.jpg
278686114,278686125,muối tiêu,L,330000,350000,available,https://salt.tikicdn.com/ts/product/00/4e/0d/b75357763f869170c1f7616498a97165.jpg
278686114,278686117,Màu trắng,M,330000,350000,available,https://salt.tikicdn.com/ts/product/7e/8a/a4/1315d7d4620b04fc5c24afefd2f53980.jpg
278686018,278686037,Muối Tiêu,XXL,330000,350000,available,https://salt.tikicdn.com/ts/product/df/82/15/88838a9c994c7dfdc652209818522cc9.jpg
278686018,278686019,Muối Tiêu,M,330000,350000,available,https://salt.tikicdn.com/ts/product/df/82/15/88838a9c994c7dfdc652209818522cc9.jpg
278686018,278686035,Trắng,XL,330000,350000,available,https://salt.tikicdn.com/ts/product/df/82/15/88838a9c994c7dfdc652209818522cc9.jpg
278686018,278686033,Xanh than,XL,330000,350000,available,https://salt.tikicdn.com/ts/product/df/82/15/88838a9c994c7dfdc652209818522cc9.jpg
278686018,278686041,Trắng,XXL,330000,350000,available,https://salt.tikicdn.com/ts/product/df/82/15/88838a9c994c7dfdc652209818522cc9.jpg
278686018,278686021,Xanh than,M,330000,350000,available,https://salt.tikicdn.com/ts/product/df/82/15/88838a9c994c7dfdc652209818522cc9.jpg
278686018,278686027,Xanh than,L,330000,350000,available,https://salt.tikicdn.com/ts/product/df/82/15/88838a9c994c7dfdc652209818522cc9.jpg
278686018,278686039,Xanh than,XXL,330000,350000,available,https://salt.tikicdn.com/ts/product/df/82/15/88838a9c994c7dfdc652209818522cc9.jpg
278686018,278686025,Muối Tiêu,L,330000,350000,available,https://salt.tikicdn.com/ts/product/df/82/15/88838a9c994c7dfdc652209818522cc9.jpg
278686018,278686029,Trắng,L,330000,350000,available,https://salt.tikicdn.com/ts/product/df/82/15/88838a9c994c7dfdc652209818522cc9.jpg
278686018,278686023,Trắng,M,330000,350000,available,https://salt.tikicdn.com/ts/product/df/82/15/88838a9c994c7dfdc652209818522cc9.jpg
278686018,278686031,Muối Tiêu,XL,330000,350000,available,https://salt.tikicdn.com/ts/product/df/82/15/88838a9c994c7dfdc652209818522cc9.jpg
278526362,278526411,DàiClassic-399C8011,S,379000,399000,available,https://salt.tikicdn.com/ts/product/02/9b/36/5f48eaf018a021322d941df62631c3c7.png
278526362,278526417,DàiClassic-399C8011,XL,379000,399000,available,https://salt.tikicdn.com/ts/product/02/9b/36/5f48eaf018a021322d941df62631c3c7.png
278526362,278526431,DàiClassic-399S8026,L,257000,399000,available,https://salt.tikicdn.com/ts/product/02/07/e0/7daa15abd9e377911107137526478d96.png
278526362,278526427,DàiClassic-399S8026,S,257000,399000,available,https://salt.tikicdn.com/ts/product/02/07/e0/7daa15abd9e377911107137526478d96.png
278526362,278526413,DàiClassic-399C8011,M,379000,399000,available,https://salt.tikicdn.com/ts/product/02/9b/36/5f48eaf018a021322d941df62631c3c7.png
278526362,278526429,DàiClassic-399S8026,M,257000,399000,available,https://salt.tikicdn.com/ts/product/02/07/e0/7daa15abd9e377911107137526478d96.png
278526362,278526419,DàiClassic-399C8003,S,379000,399000,available,https://salt.tikicdn.com/ts/product/83/16/58/de947bd97598c61e1f40dcdef2e8d11b.png
278526362,278526433,DàiClassic-399S8026,XL,257000,399000,available,https://salt.tikicdn.com/ts/product/02/07/e0/7daa15abd9e377911107137526478d96.png
278526362,278526421,DàiClassic-399C8003,M,379000,399000,available,https://salt.tikicdn.com/ts/product/83/16/58/de947bd97598c61e1f40dcdef2e8d11b.png
278526362,278526379,DàiClassic-399C8015,S,379000,399000,available,https://salt.tikicdn.com/ts/product/15/83/d9/523c456f2806866e947c12771ba0279b.png
278526362,278526423,DàiClassic-399C8003,L,379000,399000,available,https://salt.tikicdn.com/ts/product/83/16/58/de947bd97598c61e1f40dcdef2e8d11b.png
278526362,278526437,DàiClassic-399C8030,M,257000,399000,available,https://salt.tikicdn.com/ts/product/17/5c/b9/f9ee040d4b7b0e127f0ca22f2ad7efa3.png
278526362,278526409,DàiClassic-399S8023,XL,257000,399000,available,https://salt.tikicdn.com/ts/product/40/84/71/f3144478e12981294b393c22532364d2.png
278526362,278526373,DàiClassic-399S8022,M,257000,399000,available,https://salt.tikicdn.com/ts/product/33/61/7c/e49c5c778800d891d7ba4381503f48dc.png
278526362,278526425,DàiClassic-399C8003,XL,257000,399000,available,https://salt.tikicdn.com/ts/product/83/16/58/de947bd97598c61e1f40dcdef2e8d11b.png
278526362,278526439,DàiClassic-399C8030,L,257000,399000,available,https://salt.tikicdn.com/ts/product/17/5c/b9/f9ee040d4b7b0e127f0ca22f2ad7efa3.png
278236121,278236122,Xanh navy,S,669000,699000,available,https://salt.tikicdn.com/ts/product/f2/88/7d/89f6a4f4941813dada3cef5130a01632.jpg
278236121,278236128,Xanh navy,XL,669000,699000,available,https://salt.tikicdn.com/ts/product/f2/88/7d/89f6a4f4941813dada3cef5130a01632.jpg
278236121,278236126,Xanh navy,L,669000,699000,available,https://salt.tikicdn.com/ts/product/f2/88/7d/89f6a4f4941813dada3cef5130a01632.jpg
278236121,278236124,Xanh navy,M,669000,699000,available,https://salt.tikicdn.com/ts/product/f2/88/7d/89f6a4f4941813dada3cef5130a01632.jpg
278049759,278049815,250073N,43,375000,395000,available,https://salt.tikicdn.com/ts/product/12/fb/54/fc91eb0b9ffd4afda7ca7a17b767e103.jpg
278049759,278049842,250074N,45,375000,395000,available,https://salt.tikicdn.com/ts/product/c6/0e/e8/9543899713902dd41be130bc2583dbac.jpg
278049759,278049950,250081N,43,375000,395000,available,https://salt.tikicdn.com/ts/product/08/fa/86/2108fd29d3cf131873765e58311e9c92.jpg
278049759,278049819,250073N,44,375000,395000,available,https://salt.tikicdn.com/ts/product/12/fb/54/fc91eb0b9ffd4afda7ca7a17b767e103.jpg
278049759,278049838,250074N,43,375000,395000,available,https://salt.tikicdn.com/ts/product/c6/0e/e8/9543899713902dd41be130bc2583dbac.jpg
278049759,278049836,250074N,42,375000,395000,available,https://salt.tikicdn.com/ts/product/c6/0e/e8/9543899713902dd41be130bc2583dbac.jpg
278049759,278049808,250073N,41,375000,395000,available,https://salt.tikicdn.com/ts/product/12/fb/54/fc91eb0b9ffd4afda7ca7a17b767e103.jpg
278049759,278049804,250073N,40,375000,395000,available,https://salt.tikicdn.com/ts/product/12/fb/54/fc91eb0b9ffd4afda7ca7a17b767e103.jpg
278049759,278049827,250074N,38,375000,395000,available,https://salt.tikicdn.com/ts/product/c6/0e/e8/9543899713902dd41be130bc2583dbac.jpg
278049759,278049830,250074N,39,375000,395000,available,https://salt.tikicdn.com/ts/product/c6/0e/e8/9543899713902dd41be130bc2583dbac.jpg
278049759,278049823,250073N,45,375000,395000,available,https://salt.tikicdn.com/ts/product/12/fb/54/fc91eb0b9ffd4afda7ca7a17b767e103.jpg
278049759,278049938,250080N,45,375000,395000,available,https://salt.tikicdn.com/ts/product/b2/4f/2a/a7e08268913b81d4686b50d43431ab06.jpg
278049759,278049866,250076N,41,375000,395000,available,https://salt.tikicdn.com/ts/product/4d/f8/01/7e0a0dd2f1a90b9f9472313f7783362e.jpg
278049759,278049874,250076N,45,375000,395000,available,https://salt.tikicdn.com/ts/product/4d/f8/01/7e0a0dd2f1a90b9f9472313f7783362e.jpg
278049759,278049952,250081N,44,375000,395000,available,https://salt.tikicdn.com/ts/product/08/fa/86/2108fd29d3cf131873765e58311e9c92.jpg
278049759,278049763,250072N,38,375000,395000,available,https://salt.tikicdn.com/ts/product/1f/27/81/0d596638c35cf86c4d87ba7049f5f2d9.jpg
278049759,278049904,250078N,44,375000,395000,available,https://salt.tikicdn.com/ts/product/b2/2d/d5/120d622c11d26f4bb3350028a9c7be56.jpg
278049759,278049916,250079N,42,375000,395000,available,https://salt.tikicdn.com/ts/product/ec/cc/fd/a6cd42de92f36e0787e4d91a5c90cef4.jpg
278049759,278049928,250080N,40,375000,395000,available,https://salt.tikicdn.com/ts/product/b2/4f/2a/a7e08268913b81d4686b50d43431ab06.jpg
278049759,278049892,250078N,38,375000,395000,available,https://salt.tikicdn.com/ts/product/b2/2d/d5/120d622c11d26f4bb3350028a9c7be56.jpg
278049759,278049890,250077N,45,375000,395000,available,https://salt.tikicdn.com/ts/product/8e/4c/40/ead02fab38b1c49687194103a8431551.jpg
