product_id,description,price,quantity_sold,name,thumbnail,category_id,rating_average
270820575,"️ GIỚI THIỆU THƯƠNG HIỆULà thương hiệu thời trang thiết kế nam với những sản phẩm chất lượng cao, giá thành phù hợp, ALIGRO nâng tầm phong cách quý ông qua những thiết kế hiện đại lịch lãm, phong các...",150000,1,Áo phông cộc tay ô chấm màu navy ALGAPC074,https://salt.tikicdn.com/cache/280x280/ts/product/69/eb/b5/d65eefec635d8e01d10c1888f34cef0f.png,915.0,5.0
270467735,"Mô tả sản phẩm:- Là sản phẩm cao cấp trong Bộ sưu tập Tanktop SB- Được nâng cấp từ thiết kế, form dáng đến chất liệu- Chất liệu: vải cao cấp, co giãn thoải mái với lỗ thoáng khí, giúp thoáng mát- ...",359000,0,"Áo ba lỗ tanktop thể thao bóng rổ 23 premium, vải siêu nhẹ, thoáng mát, thấm hút mồ hôi tốt, màu trắng",https://salt.tikicdn.com/cache/280x280/ts/product/23/56/82/5db286988cf0341d3d9875ea57af6286.jpg,915.0,0.0
270110596,"Thông tin về sản phẩm áo thun nam tập gym DO GYM SHOP chất thun cotton thoáng mát khi chơi thể thao, mặc nhà:- Chất liệu:thun cotton- Màu sắc: đen, trắng, hồng pastel- Ảnh thật 100% do shop chụp. Có ...",179000,0,"Áo thun nam tập gym DO GYM SHOP chất thun cotton thoáng mát khi chơi thể thao, mặc nhà",https://salt.tikicdn.com/cache/280x280/ts/product/ff/74/7b/bd4d9d0dd55000e9a6d129dfd23e52c3.png,915.0,0.0
270110545,"Thông tin về sản phẩm áo polo nam tập gym DO GYM SHOP áo có cổ thể thao, logo thêu, chất thun thoáng mát:- Chất liệu: thun cá sấu- Màu sắc: đen, trắng, xanh dương, be- Ảnh thật 100% do shop chụp. Có ...",179000,0,"Áo polo nam tập gym DO GYM SHOP áo có cổ thể thao, logo thêu, chất thun thoáng mát",https://salt.tikicdn.com/cache/280x280/ts/product/d5/8d/18/36bc618746c0d1a288856aafad8c1611.png,915.0,0.0
253360261,"GIỚI THIỆU THƯƠNG HIỆULà thương hiệu thời trang thiết kế nam với những sản phẩm chất lượng cao, giá thành phù hợp, ALIGRO nâng tầm phong cách quý ông qua những thiết kế hiện đại lịch lãm, phong cách ...",129000,0,Áo phông cổ tròn nam màu navy kẻ ALGAPC035,https://salt.tikicdn.com/cache/280x280/ts/product/c4/0b/e8/c14c60f183894bcde1ebded438d3d7e1.png,915.0,0.0
249227355,"️ GIỚI THIỆU THƯƠNG HIỆULà thương hiệu thời trang thiết kế nam với những sản phẩm chất lượng cao, giá thành phù hợp, Aligro nâng tầm phong cách quý ông qua những thiết kế hiện đại lịch lãm, phong các...",335000,1,"Áo polo, áo phông, áo thun cổ bẻ nam màu navy in thân Aligro chất liệu cotton, không xù, không bám dính ALGPLO68",https://salt.tikicdn.com/cache/280x280/ts/product/ae/ab/43/d27e36ac639be2d0ec019554590acf52.png,2.0,5.0
191354727,"️ GIỚI THIỆU THƯƠNG HIỆULà thương hiệu thời trang thiết kế nam với những sản phẩm chất lượng cao, giá thành phù hợp, Aligro nâng tầm phong cách quý ông qua những thiết kế hiện đại lịch lãm, phong cá...",335000,3,Áo polo nam dệt kiểu V màu ghi ALGPLO79,https://salt.tikicdn.com/cache/280x280/ts/product/57/d8/91/547338c0f33ca098a7238268a0ac3a5e.png,915.0,5.0
186236420,"️ GIỚI THIỆU THƯƠNG HIỆULà thương hiệu thời trang thiết kế nam với những sản phẩm chất lượng cao, giá thành phù hợp, Aligro nâng tầm phong cách quý ông qua những thiết kế hiện đại lịch lãm, phong các...",335000,1,Áo POLO màu Navy in thân ALGPLO68,https://salt.tikicdn.com/cache/280x280/ts/product/ae/ab/43/893ccbe3ef7eb2cb27b0803371bf6a3d.png,915.0,0.0
184100954,0.0 ...,699000,1,Áo Thun Nam Cotton Đỏ Sọc Trắng Có Cổ TC393-DST,https://salt.tikicdn.com/cache/280x280/ts/product/31/9e/1c/23f61e29541ba5d8d641d3e0e6aae162.jpg,2.0,0.0
150738259,"       Áo thun nam polo OVERCO, năng động phong cách trẻ trung 2021   Mã Sản Phẩm: OV-PLCT001   - Tên Sản Phẩm: ÁO POLO CÁ SẤU PHỐI CỔ   - Chất Liệu: Với chất vải thun cá sấu cao cấp , độ co dã...",350000,0,Áo Thun Cá Sấu Nam OVERCO Cổ Bẻ Màu Đen Phối Bo Tay Thời Trang,https://salt.tikicdn.com/cache/280x280/ts/product/0b/c7/d7/2de82f887fec54144ee4c6fb8870945b.jpg,2.0,0.0
130392309,"Thông tin sản phẩm: - Áo polo trơn nam được làm từ vải cotton.- Thành phần áo phông nam có cổ 95% cotton, 5% spandex- Màu sắc áo thun nam ngắn tay, có cổ: xanh, tím than, cam đậm, vàng, bò.- Size polo...",395000,0,Áo polo trơn ngắn tay nam TEZO chất liệu cotton co dãn kiểu dáng body 5 màu trẻ trung lịch lãm 2106APCT12,https://salt.tikicdn.com/cache/280x280/ts/product/70/a0/d1/8a0588c5ed285232a8ae728a2110db15.jpg,915.0,0.0
117652139,Shop Áo Polo VNXK hân hạnh được phục vụ quý khách. Những sản phẩm mới nhất vẫn liên tục được cập nhật mỗi ngày phù hợp với nhiều lứa tuổi.   1. GIỚI THIỆU SẢN PHẨM   - Áo phông Polo nam t...,75000,0,- Áo thun POLO trơn vải cá sấu cotton cao cấp ngắn tay có đủ bảng màu pastel cực hot,https://salt.tikicdn.com/cache/280x280/ts/product/a5/7e/d0/b2af121fd676c673efc51cb7f884a769.jpg,2.0,0.0
112319153,"Áo chất liệu cotton năng động dễ dàng hoạt động. không nhàu Không bay màu mềm mịn mát năng động,trẻ trung, đi làm đi chơiÁo chất liệu thể thao năng động dễ dàng hoạt độngkhông nhàuKhông bay màuChất m...",246400,0,Áo phông cổ tròn ALIGRO ALGAPC,https://salt.tikicdn.com/cache/280x280/ts/product/98/32/4d/2812cc9cfb47624b12c9ec4e13660b69.jpg,915.0,0.0
97570116,"CHẤT VẢI THOÁNG MÁT, THẤM HÚT MỒ HÔICÓ THỂ MẶC HẰNG NGÀY TRONG SINH HOẠT HAY HOẠT ĐỘNG THỂ THAOCÓ ĐỦ SIZE M-XXLTHÔNG TIN SẢN PHẨMChất Liệu: VẢI CARO MÈMàu: TRẮNG, XANH, ĐENSize: M (50-60KG), L (60-7...",287950,1,ÁO THUN CỔ TRÒN THỜI TRANG NAM CAO CẤP PHỐI SỌC MẪU MỚI NHẤT - LZPS155,https://salt.tikicdn.com/cache/280x280/ts/product/9a/91/5c/d963844b0182acd6be1c2189242d93d4.jpg,915.0,0.0
95310196,"Áo thun nam Polo NOVELTY dệt họa tiết 210136N với thiết kế dệt toàn thân cổ bo dệt họa tiết mới lạ, đẹp mắt. Chất vải siêu nhẹ, mỏng mát nhưng không kém phần tinh tế. Phù hợp với nhiều độ tuổi, phong ...",499000,2,Áo thun nam Polo NOVELTY dệt họa tiết 210136N,https://salt.tikicdn.com/cache/280x280/ts/product/1a/72/9f/e404fec1153ccc8e1539e34aedc93bed.JPG,915.0,5.0
90483855,"Luôn mang đến cho các chàng sự năng động, thoải mái nhất hãy đến Freeman để trải nghiệm sản phẩm nhé.Áo lót nam Freeman - Chính hãng 100%- Mã hàng : ASF206- Màu sắc : Trắng, xám- Size : M, L, XL....",125000,1,Áo thun nam ba lỗ FREEMAN ASF206,https://salt.tikicdn.com/cache/280x280/ts/product/82/c3/6e/364ff9fa80fbf034576910ec33a1d9f0.jpg,2.0,0.0
87531956,"GIỚI THIỆU THƯƠNG HIỆULà thương hiệu thời trang thiết kế nam với những sản phẩm chất lượng cao, giá thành phù hợp, Aligro nâng tầm phong cách quý ông qua những thiết kế hiện đại lịch lãm, phong cách ...",335000,1,Áo polo nam - form to cộc tay Aligro trắng ALGPLO25,https://salt.tikicdn.com/cache/280x280/ts/product/c1/d0/02/58d98b1911f77cb2659b0c3e10fec4a2.png,2.0,0.0
